channel_1,channel_2,time,timestamp
1.885481054687500000e+04,5.103522460937500000e+03,1.790000000000000000e+02,8.380471918879999430e+04
1.885682226562500000e+04,5.095574218750000000e+03,1.800000000000000000e+02,8.380472111300000688e+04
1.883345703125000000e+04,5.059144042968750000e+03,1.810000000000000000e+02,8.380472316749999300e+04
1.883225390625000000e+04,5.065285644531250000e+03,1.820000000000000000e+02,8.380472512149999966e+04
1.881059960937500000e+04,5.077220703125000000e+03,1.830000000000000000e+02,8.380472714499999711e+04
1.879681054687500000e+04,5.079917968750000000e+03,1.840000000000000000e+02,8.380472907380000106e+04
1.877960156250000000e+04,5.024098632812500000e+03,1.850000000000000000e+02,8.380473105699999724e+04
1.878011914062500000e+04,5.011056152343750000e+03,1.860000000000000000e+02,8.380473313239999698e+04
1.878609375000000000e+04,4.997881347656250000e+03,1.870000000000000000e+02,8.380473514570000407e+04
1.880501171875000000e+04,5.027832031250000000e+03,1.880000000000000000e+02,8.380473711800000456e+04
1.882806250000000000e+04,5.069488769531250000e+03,1.890000000000000000e+02,8.380473905299999751e+04
1.883574609375000000e+04,5.103185058593750000e+03,1.900000000000000000e+02,8.380474109769999632e+04
1.884179101562500000e+04,5.115541503906250000e+03,1.910000000000000000e+02,8.380474308939999901e+04
1.882542578125000000e+04,5.091455566406250000e+03,1.920000000000000000e+02,8.380474512540000433e+04
1.881546484375000000e+04,5.049232421875000000e+03,1.930000000000000000e+02,8.380474709750000329e+04
1.880177343750000000e+04,5.037310058593750000e+03,1.940000000000000000e+02,8.380474901899999531e+04
1.879828125000000000e+04,5.032203613281250000e+03,1.950000000000000000e+02,8.380475110049999785e+04
1.879449804687500000e+04,5.031601562500000000e+03,1.960000000000000000e+02,8.380475307399999292e+04
1.879878515625000000e+04,5.047522460937500000e+03,1.970000000000000000e+02,8.380475510860000213e+04
1.882501562500000000e+04,5.072451660156250000e+03,1.980000000000000000e+02,8.380475708949999535e+04
1.884436914062500000e+04,5.095778808593750000e+03,1.990000000000000000e+02,8.380475899950000166e+04
1.885671289062500000e+04,5.104256835937500000e+03,2.000000000000000000e+02,8.380476105370000005e+04
1.886265039062500000e+04,5.124176269531250000e+03,2.010000000000000000e+02,8.380476304930000333e+04
1.885901367187500000e+04,5.122562500000000000e+03,2.020000000000000000e+02,8.380476499320000585e+04
1.883546875000000000e+04,5.104220703125000000e+03,2.030000000000000000e+02,8.380476703869999619e+04
1.881113085937500000e+04,5.079917968750000000e+03,2.040000000000000000e+02,8.380476896260000649e+04
1.880283203125000000e+04,5.072391113281250000e+03,2.050000000000000000e+02,8.380477103410000564e+04
1.880361523437500000e+04,5.052050781250000000e+03,2.060000000000000000e+02,8.380477302500000224e+04
1.882529296875000000e+04,5.066562500000000000e+03,2.070000000000000000e+02,8.380477503859999706e+04
1.883098828125000000e+04,5.084843750000000000e+03,2.080000000000000000e+02,8.380477699650000432e+04
1.883595117187500000e+04,5.103570800781250000e+03,2.090000000000000000e+02,8.380477894970000489e+04
1.885791796875000000e+04,5.121683105468750000e+03,2.100000000000000000e+02,8.380478090300000622e+04
1.888264062500000000e+04,5.141397460937500000e+03,2.110000000000000000e+02,8.380478298109999741e+04
1.887543945312500000e+04,5.130438476562500000e+03,2.120000000000000000e+02,8.380478498769999715e+04
1.885466601562500000e+04,5.113156738281250000e+03,2.130000000000000000e+02,8.380478696959999797e+04
1.884796875000000000e+04,5.099379394531250000e+03,2.140000000000000000e+02,8.380478863369999453e+04
1.883481835937500000e+04,5.078039550781250000e+03,2.150000000000000000e+02,8.380478967060000286e+04
1.882648437500000000e+04,5.060541015625000000e+03,2.160000000000000000e+02,8.380479174390000117e+04
1.882409960937500000e+04,5.071114746093750000e+03,2.170000000000000000e+02,8.380479369459999725e+04
1.883587890625000000e+04,5.075197265625000000e+03,2.180000000000000000e+02,8.380479571249999572e+04
1.884177929687500000e+04,5.087131835937500000e+03,2.190000000000000000e+02,8.380479761609999696e+04
1.885487109375000000e+04,5.114493652343750000e+03,2.200000000000000000e+02,8.380479969840000558e+04
1.887277734375000000e+04,5.138037597656250000e+03,2.210000000000000000e+02,8.380480168990000675e+04
1.887791992187500000e+04,5.144637207031250000e+03,2.220000000000000000e+02,8.380480367789999582e+04
1.887445312500000000e+04,5.139603027343750000e+03,2.230000000000000000e+02,8.380480567919999885e+04
1.885654492187500000e+04,5.101487304687500000e+03,2.240000000000000000e+02,8.380480767880000349e+04
1.883544531250000000e+04,5.079183593750000000e+03,2.250000000000000000e+02,8.380480966149999585e+04
1.882274023437500000e+04,5.066417968750000000e+03,2.260000000000000000e+02,8.380481165479999618e+04
1.883515625000000000e+04,5.074077148437500000e+03,2.270000000000000000e+02,8.380481365719999303e+04
1.884598242187500000e+04,5.095345214843750000e+03,2.280000000000000000e+02,8.380481565489999775e+04
1.886495117187500000e+04,5.116372070312500000e+03,2.290000000000000000e+02,8.380481764059999841e+04
1.886304687500000000e+04,5.140566894531250000e+03,2.300000000000000000e+02,8.380481963569999789e+04
1.887642773437500000e+04,5.178454101562500000e+03,2.310000000000000000e+02,8.380482163599999330e+04
1.888348437500000000e+04,5.204430664062500000e+03,2.320000000000000000e+02,8.380482362850000209e+04
1.887653515625000000e+04,5.205634765625000000e+03,2.330000000000000000e+02,8.380482562400000461e+04
1.886561328125000000e+04,5.146540039062500000e+03,2.340000000000000000e+02,8.380482763430000341e+04
1.884094921875000000e+04,5.068718261718750000e+03,2.350000000000000000e+02,8.380482957200000237e+04
1.883605859375000000e+04,5.051291992187500000e+03,2.360000000000000000e+02,8.380483148979999532e+04
1.883191601562500000e+04,5.067032226562500000e+03,2.370000000000000000e+02,8.380483354259999760e+04
1.883725195312500000e+04,5.096814453125000000e+03,2.380000000000000000e+02,8.380483553939999547e+04
1.883886523437500000e+04,5.071259277343750000e+03,2.390000000000000000e+02,8.380483753439999418e+04
1.885008984375000000e+04,5.042103027343750000e+03,2.400000000000000000e+02,8.380483953420000034e+04
1.887073046875000000e+04,5.088541015625000000e+03,2.410000000000000000e+02,8.380484150910000608e+04
1.888554296875000000e+04,5.117432128906250000e+03,2.420000000000000000e+02,8.380484349879999354e+04
1.888710937500000000e+04,5.110001464843750000e+03,2.430000000000000000e+02,8.380484549320000224e+04
1.886525195312500000e+04,5.098247558593750000e+03,2.440000000000000000e+02,8.380484655380000186e+04
1.884491015625000000e+04,5.097163574218750000e+03,2.450000000000000000e+02,8.380484846750000725e+04
1.883067578125000000e+04,5.109856933593750000e+03,2.460000000000000000e+02,8.380484954700000526e+04
1.883566210937500000e+04,5.108929687500000000e+03,2.470000000000000000e+02,8.380485158580000279e+04
1.883796289062500000e+04,5.106509277343750000e+03,2.480000000000000000e+02,8.380485360830000718e+04
1.884274218750000000e+04,5.085987792968750000e+03,2.490000000000000000e+02,8.380485557200000039e+04
1.885383398437500000e+04,5.090937500000000000e+03,2.500000000000000000e+02,8.380485767179999675e+04
1.886244531250000000e+04,5.090732910156250000e+03,2.510000000000000000e+02,8.380485958210000535e+04
1.886252929687500000e+04,5.091768554687500000e+03,2.520000000000000000e+02,8.380486155030000373e+04
